,index,title,stops,ratingValue,ratingCount,reviewCount,михалово,молодёжная,тракторный завод,петровщина,октябрьская,автозаводская,площадь якуба коласа,немига,спортивная,площадь франтишка богушевича,площадь ленина,ковальская слобода,вокзальная,площадь победы,юбилейная площадь,кунцевщина,пушкинская,грушевка,могилёвская,малиновка,московская,парк челюскинцев,каменная горка,фрунзенская,борисовский тракт,восток,купаловская,пролетарская,первомайская,институт культуры,академия наук,уручье,партизанская,fallback fun,hotels,bars,gasstation,hypermarket,concert hall,industrial enterprise,cafe,fast food,software,flower shop,spa,mobile phones,fitness,confectionary,supermarket,fallback services,sushi,sportcenter,currency exchange,malls,restaurants,museum,wednesday,sunday,friday,tuesday,monday,thursday,saturday,num_compet,center,youtube,instagram,twitter,ok,whatsapp,vkontakte,facebook,viber,telegram,lat,lon
1478,1609,Cafe Strauss,165.079,0.0,0,0,5407.6276924007325,2182.2415035569916,11510.943767081633,7139.274649994806,5375.712667426673,15532.316569075561,7253.672698277652,4615.843586008441,4517.736226870842,3838.289300107947,4652.367447838689,6081.760833153411,4993.331752502889,6821.70963871341,3382.9840561676633,7428.230628081423,2909.2570102359673,3976.2430569415656,18623.20658175332,8838.594747608964,12155.944062686052,10840.94077966269,8986.686362614702,3417.241825559515,16497.343264301664,14725.456492269957,5387.803070211865,8421.332872911764,6682.079121404968,4841.484893451717,8945.7522873056,18838.173207795837,13592.664721340441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,8,5500.105230516571,0,0,0,0,0,0,0,0,0,27.51745,53.926773
1479,1610,Lavazza club,161.086,0.0,0,0,5363.396400880751,2134.2810111301937,11492.613166194089,7097.484699425037,5350.4597935731235,15511.731966707242,7244.16649790124,4591.004331993929,4499.975438906547,3797.951235598304,4616.730527224459,6040.161735472345,4954.909091613495,6807.510615102819,3349.35758986607,7416.914284016115,2883.081616814791,3926.6603708586786,18603.584478755147,8797.43484483062,12154.031300589066,10837.686926797707,8978.112139899484,3384.345703485848,16498.51019099684,14725.629104471434,5362.6722945447345,8397.418222485116,6655.667704249007,4797.592047442736,8940.33962101042,18840.659262881425,13571.445494126825,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,8,5476.087520992249,0,1,0,0,0,0,0,0,0,27.517472,53.926266
1480,1611,Папараць кветка,219.995,4.300000190734863,39,21,5380.256048542546,2199.4167346267286,11565.176761694793,7107.040145224779,5425.978673543985,15585.4352557565,7310.940600263674,4666.38251317874,4463.158610657906,3872.812269868115,4693.24991703691,6114.164514805468,5030.6579345845685,6877.60697039605,3426.1044589495364,7371.308849721111,2859.6714204205764,3967.931837603494,18676.824963677973,8805.228027915404,12214.300917590734,10899.205052256164,8929.111775601406,3461.113414285056,16555.75219291182,14783.873044085793,5438.152265489326,8472.496407711522,6731.5363732218175,4869.549981143534,9003.777660910897,18896.536070565668,13645.43802741407,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,7,5551.188802236571,0,0,0,0,0,0,1,0,0,27.516926,53.926741
1481,1612,Paul,78.1062,3.799999952316284,4,1,5432.9823919195205,2117.828537166045,11389.359147417112,7175.564134400546,5257.328796105569,15411.3919330792,7132.172919004974,4497.211749398724,4615.025247898522,3741.8849176028025,4545.983983650316,5988.333094848938,4892.238088077196,6699.653229742931,3273.6229580634467,7534.394445505144,2991.5814361506555,3960.5488478697807,18501.95532065779,8877.336302974536,12037.68187733682,10721.905367245186,9096.01915072315,3306.8265040220344,16381.175538439638,14608.564058999056,5269.334730785735,8302.025116464552,6564.501990148343,4755.551758441829,8825.650401553505,18723.03752175157,13471.98910703163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,8,5380.917158695279,0,1,0,0,0,0,1,0,0,27.518515,53.926479
1482,1613,Кофейня,117.513,4.099999904632568,11,4,5406.270380193718,2065.3462886799207,11345.219640041307,7153.238981817153,5208.499664207176,15365.689695724515,7094.921719328787,4448.604822080181,4626.315085464211,3686.8232536952673,4492.063309048233,5933.187534722364,4837.535138838442,6658.588705803025,3220.3723930674737,7552.376420991404,2993.4807244088424,3919.5017864660044,18456.923819070056,8855.966211832143,12007.109163979949,10690.111373796448,9116.773054169123,3253.880692540528,16353.474847724523,14579.926610443435,5220.5803555354105,8254.090311229906,6515.020181652531,4700.520596367315,8791.930364605836,18696.598261174837,13425.850013758352,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,6,5332.857087120278,0,1,0,0,0,0,1,0,0,27.518795,53.926018
1483,1614,Замок,195.669,4.099999904632568,9,3,5355.526276235135,2142.9293326113316,11513.318225037132,7087.750468027547,5370.104234399699,15532.141169640045,7265.526058733022,4610.735895498748,4480.895641829302,3812.62350333048,4633.486827849282,6054.100683403357,4970.499721730472,6828.619815426017,3366.8547139806738,7396.711197009526,2866.1341811189773,3926.0079071902705,18624.12369099427,8787.276648802992,12175.385364189644,10859.077341103006,8957.546052642016,3402.079805014391,16519.724024966057,14746.896826275428,5382.340628415983,8417.301082183647,6675.066078358372,4810.060542209695,8961.75691806138,18861.788715957315,13591.763835107731,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,12,12,12,12,12,12,8,5495.964829196824,0,1,0,0,0,0,0,0,0,27.51728,53.92628
1484,1615,Dinner,208.979,0.0,0,0,5203.9989583843435,1844.2356053212438,11269.77845853561,6961.220845564631,5101.770348793193,15279.059331253091,7062.839781885784,4344.449878001254,4548.013090925498,3505.4105124711573,4334.247015606572,5745.695992299143,4665.785883890383,6604.4371342077075,3073.129618237809,7499.405807920674,2882.1324263493275,3692.218870335732,18374.600186759253,8666.088297135491,12008.637744090149,10685.779067253356,9075.199258852765,3110.3335274019223,16368.416259180955,14590.563512959647,5114.442079757304,8152.665298544494,6402.042913276794,4501.423574339245,8778.232669114534,18717.320083685852,13336.410264626658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,6,0,0,5232.096905387438,0,0,0,0,0,0,0,0,0,27.518832,53.923687
1485,1619,Капрезе,65.9113,4.099999904632568,116,33,30401.64940878697,26767.068761643455,17596.19098889118,32047.76425305075,22958.52618777309,15565.71265146434,20255.03971514159,23490.311483701164,31489.51095600706,25349.22769460695,24431.284834783175,24776.00182316102,24619.754855080002,20934.548704346416,24960.210176299446,34491.24053064777,29746.543630977994,28302.744628103974,13834.030499685361,33464.86654922701,15144.507701641673,16495.590423614645,36084.21797970041,24886.880275349686,10715.267700503831,12514.435536399298,22939.320412023873,20646.019830255347,22152.47221364184,25562.632217792114,18436.639493227165,8331.309606175839,16813.910724987472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,12,12,0,22762.771755117035,0,0,0,0,0,1,0,0,0,27.758854,53.964068
1486,1620,"Бар, паб",457.845,4.099999904632568,6,2,30843.003728203683,27221.765724363253,18003.677219699148,32483.67676178719,23402.84066119579,15908.460804002158,20706.43868922453,23939.136109482664,31950.76209992832,25794.72518188173,24873.292654786394,25202.864666975936,25057.633851213595,21382.0209715886,25411.372705604663,34953.81506487591,30207.099092758388,28746.726048330827,14111.997409692314,33894.25253850389,15595.734431042154,16946.884570989507,36548.146613466015,25338.13948662355,11167.209581046443,12966.189748869812,23383.65970196942,21070.50751529772,22587.222378755738,25999.005935330806,18888.834151233663,8785.920938809053,17186.68601760873,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,6,6,6,6,6,12,0,23207.351428934915,0,1,0,0,0,0,0,0,0,27.763179,53.963304
1487,1621,Старая мельница,164.681,4.199999809265137,11,6,35380.356995791706,31680.672179862504,22649.25122726114,37045.65992252731,27929.61612936086,20566.79874434352,25195.285576396516,28440.148734005546,36351.04600363407,30313.282556957045,29410.70729776445,29800.994178296245,29614.208236241848,25893.534913078096,29896.387241784927,39338.74131771178,34615.46048409741,33271.57651677401,18668.439692802713,38481.54230086,20094.28359355834,21442.34981063364,40918.02696299426,29822.595777871033,15673.78582235883,17468.09822015016,27910.32107336202,25677.31422628086,27158.26209129467,30561.59346893515,23375.32461928664,13288.071463761009,21858.741916039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,0,27732.897605154183,0,0,0,0,0,0,0,0,0,27.799229,53.987595
1488,1622,Zapravka,217.581,4.099999904632568,12,5,34918.471737173706,31215.022578988715,22201.835916793567,36585.56191819583,27467.43682980549,20148.30371299629,24731.250344073385,27976.481459127557,35883.59724410592,29850.46092187734,28949.12601667211,29344.893440537777,29154.02986259057,25430.603794390296,29431.87325078865,38870.93727587731,34148.232716061786,32808.980546574676,18280.28236360655,38023.79401698908,19631.2597481551,20978.997336382716,40449.95697078038,29358.060777223967,15212.029146251489,17005.682629673545,27448.135956327413,25222.61769295834,26699.493140939816,30101.853246564468,22911.335853645654,12826.824477528098,21426.51552660802,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,12,12,12,12,12,12,0,27270.65528208502,0,1,0,0,0,0,0,0,0,27.795061,53.986917
1489,1623,Жвавы Кухар,70.0581,4.300000190734863,71,31,21987.30685888075,18258.93459645831,9751.854033963184,23679.250767332465,14537.065347589116,9127.612710749247,11780.383790373195,15027.94850406847,22949.981331094645,16910.102196361848,16026.344260629912,16532.670531945674,16254.871926768164,12491.489736312638,16477.1861778906,25947.76082386797,21209.59844879454,19870.013661499186,9041.443543177124,25156.782914753374,6698.688777303574,8038.46817223973,27537.8490221327,16403.27918790864,2374.105647409987,4101.533075415906,14517.69714628582,12471.900634178244,13835.021484033987,17209.25288658206,9961.52370386296,779.1520344301332,9652.408474469703,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,0,14339.545204216907,0,1,0,0,0,1,0,0,0,27.682753,53.952391
1490,1624,A-pizza,592.447,4.300000190734863,13,8,23636.728987286253,20127.721970412622,10725.203841188293,25249.574164358128,16225.923109786245,8949.25891044708,13600.816627709159,16796.91003163249,24923.90895294477,18621.60915477376,17677.95063508474,17941.589350145616,17838.401011154714,14235.931617286573,18286.478294048105,27938.522476392016,23175.3525348838,21558.655053239992,7884.875021927621,26636.98369562084,8527.724286176244,9865.291460968734,29549.196420797012,18214.358498481906,4224.593995271088,5952.890055539209,16206.964819383522,13805.27934270406,15355.780081629853,18771.395984922656,11802.38166436044,2197.8012954495457,10016.041644388828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,11,11,11,11,11,0,16032.814451609362,0,0,0,0,0,0,0,0,0,27.703037,53.934292
1491,1625,Кухня,167.262,4.199999809265137,228,68,22987.645543247716,19010.397126210206,11994.98959729553,24762.183832375984,15687.319093602666,12216.58953008271,12871.966025975547,16040.481923355244,23423.35750696388,17942.957782583366,17174.64319770462,17990.602828735427,17490.883562815532,13656.495147004074,17376.15197374771,26344.85212067856,21730.327135543823,20857.418471376957,12480.831787288376,26340.594337077542,8264.478210496165,9431.813734755342,27878.18009980341,17301.920529036244,5062.962863187875,6175.37907919145,15668.148741469533,14179.76638762369,15246.289306285515,18445.058631260188,11148.99642057386,4253.251101314491,12396.28287953101,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,12,12,12,14,14,0,15491.571341345141,0,0,0,0,0,1,0,0,0,27.678627,53.98768
1492,1626,Магазин продуктов Берлин,11.3802,3.5999999046325684,11,4,30723.97753319885,27284.066064340834,17617.363690010498,32297.798554093133,23351.571978379652,15052.122484101214,20761.09233432823,23940.25478866308,32090.478450074228,25745.134641368306,24786.68794149376,24949.600077666404,24922.800718114522,21382.032868082257,25434.79865453444,35105.608177747556,30341.898864448875,28666.210993817607,12892.968961674966,33634.35959170838,15697.823987958045,17033.82667756706,36717.5192472585,25363.18210222623,11357.53563367387,13115.63444080471,23332.799699339907,20818.3156692348,22431.784689861055,25842.776902537866,18968.468958775054,9084.567834522499,16526.580080752577,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,15,15,15,15,15,15,0,23160.40745255614,0,0,0,0,0,0,0,0,0,27.767303,53.939174
1493,1629,Кафе Королёв Стан,234.264,3.799999952316284,46,9,34757.49226458496,31039.770325258207,22077.40550656666,36430.05356900736,27305.827125090174,20071.976713609045,24563.159497906705,27809.598290231017,35698.1701486734,29686.535443494962,28789.39026661512,29200.518657289398,28998.60545695121,25266.542339246058,29261.623871438278,38682.78329019404,33964.33639155153,32645.7059449331,18243.0421160265,37874.790262156086,19467.363622984212,20813.77563777841,40259.45713256265,29187.729500736827,15053.109964418407,16844.249773458785,27286.507954425088,25081.96891554593,26548.258989761278,29947.66339526451,22743.556230741015,12670.10644315344,21329.31760495844,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,8,8,8,0,0,27108.846289575984,0,0,0,0,0,0,0,0,0,27.792959,53.988897
1494,1634,Макдональдс,125.662,4.5,1949,598,15394.135536038006,13740.59216516193,5665.855541886629,16410.90193255614,10200.195106740695,3948.5500143832573,9683.496464990434,10950.886019092894,18170.51600398022,11817.67162831743,10877.809303335029,9846.210301736926,10634.558076388115,9533.17651751553,12111.520998520793,20881.04550018456,16667.94480503669,13886.286801074468,5634.128159670832,17249.73986682689,9249.620946822979,9092.11081316119,22434.474548407623,12072.996410157208,11034.965365325987,10125.82473083418,10191.846712481296,7357.089888083119,8890.91978711474,11160.569601949306,9297.276648679805,12620.026432315222,3970.762988298402,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,27,27,27,27,27,27,1,10117.546868832786,1,1,0,0,0,1,1,0,0,27.629737,53.83412
1495,1635,Маккафе,95.6237,4.0,60,18,15422.416904405854,13762.80792050221,5664.4820963014545,16440.9361316842,10217.720789077295,3922.835245828039,9692.160690655151,10968.760258099217,18195.88975007865,11839.723289758656,10898.941064725306,9870.825161221894,10656.839125819572,9544.553466438154,12131.76803538862,20907.940384686743,16692.088961203168,13912.393355412776,5600.12443715397,17281.150001887007,9239.744400377771,9087.162418970163,22461.837160127965,12093.096395222881,11012.888155394137,10107.870365950139,10209.32144831789,7370.687070828242,8908.04507166785,11184.720223195582,9299.567121633148,12594.202951132824,3959.1629571170947,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,1,10134.54493655379,0,0,0,0,0,0,0,0,0,27.63003,53.834233
1496,1636,Виталюр,196.627,4.400000095367432,1263,359,17854.688781350804,15916.442970719045,6666.916275097948,18941.28996707956,12156.066110933945,3238.347830285274,11140.687197889209,12917.129198616725,20492.00255444483,13995.725759163417,13015.851041584867,12160.597917011539,12832.145895996811,11154.73394696369,14194.355668989741,23271.889254315087,18931.60217147607,16252.771672987727,3363.539970567941,19827.74811186641,9450.577303637456,9667.162547454498,24845.688384444635,14148.356070179057,10125.600004472733,9624.993128372224,12145.078162094958,9152.921949105244,10843.408393736005,13445.634895770287,10362.617206527653,11300.715548618526,4490.516058870451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,14,14,14,14,14,14,14,0,12045.966088470477,1,1,0,1,0,1,1,0,0,27.65317,53.836805
1497,1637,Salad Drive,883.267,4.099999904632568,51,16,16887.71324805876,12910.491470827817,7147.940382859433,18667.947454676872,9641.273932683911,9177.592217070476,6844.31816128303,9957.80781095442,17383.900845858057,11855.819120010568,11115.904069926537,12043.222065603477,11456.062383315493,7643.021057589665,11275.444832899464,20336.173730262464,15673.865632190285,14758.644434259111,10929.680540505611,20258.428169711344,3177.1256581143825,3837.198705544495,21893.29174018665,11201.295232661481,4488.062863767561,3355.8820045738607,9622.353260635224,8499.284572363049,9319.581820751642,12402.917096385558,5222.485954259982,6422.319334374651,8432.817896681114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,0,9448.054799506112,0,1,0,0,0,1,1,0,0,27.629643,53.959875
1498,1639,ЛасКава,493.599,0.0,0,0,17070.879885023824,13115.248694333139,7070.696989079597,18844.330951891294,9787.737455639477,8969.480124949128,6980.384186968024,10124.407138652927,17618.99813582872,12025.948229671456,11268.954941079086,12157.981013535782,11598.756360114234,7774.375105490634,11460.382499879934,20578.419021656347,15904.021971687913,14940.21865686503,10662.572590401278,20425.67275691359,3070.812321957201,3838.388138282148,22140.272350306746,11386.090339823424,4159.122537841411,3050.903748279569,9768.694405392542,8548.846724332325,9425.61588540262,12549.008690545603,5318.568911226606,6104.8693212380995,8282.009022583869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,0,9593.282305030836,0,0,0,0,0,0,0,0,0,27.632259,53.958324
1499,1642,Mister X,23.628,0.0,0,0,15254.696822835713,11208.264477683977,6993.195359417244,17057.050729709947,8203.75291185765,9780.179573900085,5510.381407262675,8425.924653570184,15575.507212778426,10294.360445068576,9633.692190818574,10729.867509607933,10017.628169035477,6312.009491685093,9656.401579397638,18506.478578839007,13881.664988064857,13137.732523621045,11933.842257641567,18680.134472295245,3545.232838318411,3490.9127479302133,20051.12272228004,9583.264365192592,6244.200274766504,4842.328715383341,8185.629553752591,7574.964533428455,8082.377518481337,10942.070462154405,4178.40191897563,8295.77837492759,8680.98261401096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,5,5,9,9,0,8018.689938554232,0,0,0,0,0,0,0,0,0,27.612505,53.960046
1500,1643,Кафе,110.694,3.4000000953674316,8,2,15788.011572348003,11745.780732427002,7205.638495800213,17588.688387601687,8709.272558589855,9799.720097010531,5991.611544177227,8945.513931839625,16113.0249318295,10818.971861121076,10147.436536274905,11217.863931215432,10525.247591222278,6795.378831765532,10187.047381661107,19041.760866071203,14420.202276650038,13669.611205891504,11838.739557028492,19208.855060744845,3562.053754334528,3706.4210761265263,20584.532458195743,10113.777497677853,5865.544302111293,4557.602745831856,8690.999252403044,7978.67170488924,8552.544200789775,11453.728919954685,4588.073825329109,7853.857750797812,8795.52531333908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,8522.659263641284,0,0,0,0,0,0,0,0,0,27.616937,53.962252
1501,1644,J. Cafe,253.949,0.0,0,2,16610.232994112645,12589.452591937954,7419.530107521391,18403.845059848627,9456.355746675496,9669.051083941458,6694.614723680084,9727.936625721912,16989.128604012763,11613.726236988507,10912.692943336739,11919.775478252393,11274.455526758025,7498.8723171188385,11001.738189403359,19923.232629269773,15291.77732845019,14486.90180982956,11512.144324880597,20013.055427325176,3540.7861536603255,3998.0482765321103,21468.701040919517,10928.060626790519,5138.22337507485,3994.9495127728246,9437.760264719533,8521.164980410696,9222.012671398388,12212.04604416351,5172.363873665814,7033.164317613851,8829.626322305829,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,2,9266.439398733282,0,0,0,0,0,0,0,0,0,27.624826,53.963681
