,index,title,stops,ratingValue,ratingCount,reviewCount,могилёвская,первомайская,площадь победы,площадь якуба коласа,грушевка,восток,автозаводская,московская,партизанская,спортивная,пушкинская,немига,петровщина,михалово,борисовский тракт,малиновка,каменная горка,вокзальная,институт культуры,академия наук,тракторный завод,парк челюскинцев,юбилейная площадь,фрунзенская,молодёжная,площадь ленина,октябрьская,площадь франтишка богушевича,уручье,кунцевщина,купаловская,пролетарская,ковальская слобода,concert hall,sportcenter,fallback services,fast food,cafe,supermarket,bars,hotels,sushi,gasstation,spa,museum,currency exchange,mobile phones,malls,confectionary,restaurants,fallback fun,industrial enterprise,fitness,software,flower shop,hypermarket,wednesday,sunday,friday,tuesday,monday,thursday,saturday,num_compet,center,instagram,facebook,viber,ok,twitter,youtube,telegram,whatsapp,vkontakte,lat,lon
804,863,Славянский Кут,136.677,3.0,90,33,10698.754153197931,2163.649387093489,1171.2143657144247,1195.4145202201148,8266.778271068224,7591.597740372889,7648.693262922031,5002.442244335725,5754.36357766639,11817.986836525151,10085.056252567429,3576.264049830238,12005.117028618217,10352.68848773271,9373.599009370328,13468.429546210582,16445.85095510624,4573.607993977678,5524.026126016999,2011.4267374669578,3579.1561633839756,3702.5762426011283,5077.8648720598685,5009.523060778586,6955.399064005002,4386.526531808358,2944.679640309092,5336.105541943594,11754.899081248892,14821.491178025657,2926.102054570766,1541.4607786603751,4903.710888166603,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,3,2756.0530351714865,0,0,0,0,0,0,0,0,0,27.586459,53.905143
805,864,Maslow6,363.151,4.400000095367432,116,43,13546.53647032912,1625.9315574120442,2085.1301204026677,2804.8561543080173,5298.2856488125435,10511.261868356863,10445.425906059916,7883.4546050426825,8500.170211991386,8751.267254088096,7023.612854086046,511.90203410071246,9146.7672718368,7420.238704334776,12308.71477837589,10697.474056636836,13376.561738465203,1937.338295254109,2846.9881164991416,4613.9199880414235,6467.371709494841,6536.011420449656,2007.9059532090166,1940.261001243351,3887.013023717411,1540.7558599567587,345.7152569633689,2338.4720159133994,14695.775330830244,11751.947440920925,346.7596596210984,3318.070559894288,2875.1156176701666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,14,14,14,14,16,18,51,401.7775547629294,1,1,0,0,0,0,0,0,0,27.55888,53.904628
806,865,Benedict,67.3227,4.400000095367432,23,12,13822.09622834237,2053.6592898329136,2136.9463311455106,2768.8795311682716,5363.152318233863,10509.463458209786,10731.465311260281,7879.474927305885,8793.87270442968,8620.0017790565,6879.1119647244905,553.3018950440023,9253.869957263538,7494.700716007145,12308.632099003207,10837.266779551124,13253.477217683141,2261.656341462769,3112.130387837566,4588.183781429248,6714.917145482352,6528.342329467315,1936.3126973212484,1863.032586816248,3776.3844887818714,1802.2968111662542,835.9251520170649,2434.4962882793457,14693.610042354347,11631.55280420275,834.5192075426804,3662.5044812936644,3292.8023591470464,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,15,15,15,15,15,15,2,841.5209235108368,1,0,0,0,0,0,0,0,0,27.55776,53.909469
807,866,Я ж тебе говорил!,346.329,4.300000190734863,231,97,12438.563792131106,381.1383369133053,1981.199839988385,2781.2101803231863,5879.09584714636,10072.220044142532,9327.142697463158,7487.50620928626,7376.759374885004,9687.760608741475,8001.780206863412,1755.0127381022792,9541.573693215047,7925.033923828378,11849.16494496022,10986.84301801097,14270.455838921402,2123.416272725637,3056.7346537449107,4387.201469876906,5465.6379071308575,6181.421264583483,3044.7528677931946,2991.7892093255073,4870.203354360323,2038.0442277497282,1010.6054689722521,3049.3815729564053,14226.589139907857,12647.677980955721,1004.3073387015849,2169.998090612537,2465.6646906477017,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,16,16,16,16,16,16,3,964.1180283424073,1,1,0,0,0,0,0,0,0,27.566435,53.894009
808,867,Старое Русло,132.648,4.199999809265137,293,100,12385.142578432826,342.46715298486487,1775.27983037009,2576.22522078162,6007.574608606048,9905.994169326887,9275.22494577684,7314.795048053384,7324.915704245082,9767.672282574133,8071.973710156598,1733.3909685995343,9697.052441667121,8066.62376586779,11686.084282543312,11153.679020464724,14360.800238363108,2268.6405702292163,3212.435414949706,4195.789764800234,5379.602349594662,6003.222478423768,3086.835914673776,3030.4939120035933,4933.054359314799,2144.1444519900947,973.3596557172747,3145.013627666401,14065.53398910825,12736.980486620087,963.4358368006249,2112.3298513584386,2663.915862778999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,13,13,13,13,15,14,0,888.0949488327549,0,0,0,0,0,0,0,0,0,27.567379,53.895817
809,868,Мини-кафе,510.185,0.0,0,0,17464.122488677083,7329.90526600654,6244.870002218497,6114.953161951587,8326.647921799993,11873.990853722305,14597.941466270062,9627.35641321475,12833.664153395765,9084.110773875795,7636.104123853068,5756.364553819207,11864.400429055202,10080.693073461984,13498.611083732558,13572.04862142246,13170.095961152338,7252.712344529267,7726.179679230703,7081.521098999726,10611.746375108769,8542.64102615016,5759.050140670865,5723.110283562889,6137.969762713008,6733.708673103898,6273.526983319798,6599.580765705538,15672.670749645315,11746.882541782144,6270.449143629704,8477.86999795035,8468.66349548854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,5,0,6243.68584333474,0,0,0,0,0,0,0,0,0,27.545957,53.962961
810,869,Ад пуза,264.238,3.0999999046325684,11,2,17153.245698071863,7037.85402332796,5933.065518583611,5798.30579400751,8218.174159607826,11607.95812485951,14283.221537969364,9341.466211341185,12517.185963865146,9129.42131081257,7645.341940706363,5497.597414388557,11806.377941633238,10011.690075202336,13243.544905186443,13515.105351865677,13275.144321896421,7020.640478074462,7519.720679098128,6770.200910009624,10295.154953497755,8245.646756514441,5557.798942222974,5519.0733447656485,6022.122227477023,6500.129189819928,5998.333713907332,6401.72227388831,15430.854314933731,11833.361349704943,5994.76634383006,8168.492160486386,8230.726816627302,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,6,6,0,0,5963.606405070068,0,0,0,0,0,0,0,0,0,27.547925,53.960639
811,870,Эльбрус,74.5899,3.9000000953674316,16,10,17487.187170898967,7189.409616102615,6163.665591311447,6070.918256634699,8041.942802856484,12002.575023030433,14599.238062869794,9722.124660916745,12817.531155854269,8800.12370418918,7345.298550695603,5565.943942895767,11571.63477449082,9788.957027873828,13642.643348889884,13279.174613250576,12906.660736327516,7032.848548265973,7485.629451200135,7105.322483378311,10594.44882128686,8613.022223933214,5516.476608315684,5482.48728979081,5855.811489376893,6515.653813005747,6104.5935912746945,6353.9863718495035,15833.295966805315,11475.79531925199,6102.262206278843,8384.048437936826,8253.401591844256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,6082.467212633668,0,0,0,0,0,0,0,0,0,27.544294,53.960653
812,871,Baldenini,83.4534,4.300000190734863,202,69,18074.2920230807,7417.937754132669,6559.390533317332,6552.012181046828,7614.161585186823,12749.670441742515,15147.578415453625,10430.501955526339,13333.254305238332,8086.350926677987,6686.074178293483,5647.778726173999,11020.591407635306,9264.790314295173,14404.877059569799,12722.903705995617,12130.44883438612,6985.185159239057,7341.792688901586,7711.580971752685,11112.191225223058,9289.29936300997,5381.157424836957,5357.17501128933,5465.388247385375,6480.0791135063555,6254.018392338884,6194.399182904264,16609.82746701298,10715.202069695844,6254.1631963260625,8733.87455834617,8216.326010061375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,11,11,11,11,11,11,1,6257.111841926391,1,1,0,0,0,0,0,0,1,27.53718,53.959259
813,872,Salad Drive,248.174,0.0,0,0,18018.27467865259,7438.153100363983,6544.480529912906,6518.2590745195475,7743.359458729642,12645.10819707652,15101.04958196473,10339.054082165485,13294.353191654065,8241.419725809123,6838.760567047291,5693.7777847556,11164.814425895465,9405.948597824656,14294.41333487392,12867.816326493226,12282.88437442896,7055.849151662611,7428.8981210955635,7648.4027950635445,11072.26761798285,9207.449626436854,5464.765615166687,5439.079880977895,5588.245149663733,6548.141924351282,6288.257923151496,6283.023562338404,16493.04263497742,10869.293876180642,6287.934140330626,8730.409669486455,8286.146133292992,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,1,6286.556025971266,1,1,0,0,0,0,0,0,1,27.538304,53.960189
814,875,Кофе-Кейк,245.44,0.0,0,0,18440.54966032956,7910.604481857129,7009.15788068912,6969.336899369143,8051.911162394679,12964.882832912988,15536.39468454864,10695.697373563908,13738.65940538265,8322.981540624376,6986.148836050597,6157.142417550698,11391.760109676972,9654.232477982736,14594.765279965633,13088.882199066464,12253.867236951724,7497.571117332388,7847.4656628823905,8062.77204555373,11515.858036961266,9586.616510997692,5889.265016624273,5866.131086715601,5922.348396969475,6992.849017676448,6757.383992893939,6699.279580162339,16770.315362805533,10874.25532439066,6757.231149881589,9199.887446643435,8728.814095965752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,2,6757.230897825828,0,0,0,0,0,0,0,0,0,27.536171,53.96433
815,876,Nravizza pizza,210.244,3.5,12,5,18463.09792913356,7917.055521689115,7022.94314673019,6986.885961497922,8030.601124996047,12995.905395367225,15557.019451436843,10724.397624760712,13757.713187418727,8289.675935886266,6955.355438806498,6157.8680675543455,11364.655334334986,9628.502781438325,14626.784447831431,13061.380999390753,12218.041776046188,7492.435854443649,7838.1823468379935,8086.119676871659,11535.016329564496,9613.542905507022,5881.121054648713,5858.414741654515,5903.480738941505,6988.383469920823,6760.731530115417,6689.742218008797,16803.346469203298,10838.978082587704,6760.682538722853,9211.46529121598,8723.80654882725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,10,10,10,10,10,10,2,6761.636562963262,0,0,0,0,0,0,0,0,0,27.535861,53.964215
816,877,Пицца Темпо,311.328,4.300000190734863,183,80,18417.731899539453,7936.399413593706,7014.499542210302,6963.294562816764,8138.5623898045715,12910.123465091876,15520.039159450545,10650.674351646221,13727.425876232199,8421.986618440225,7084.430039686196,6197.887678407266,11486.58519040597,9747.363802726099,14535.484357608973,13184.156624735413,12349.407339709127,7552.130322041648,7911.203621003569,8037.638374135833,11504.380740744082,9548.500622193187,5950.7176587503045,5926.65102369215,6004.982268329322,7045.915681634972,6791.435505979702,6763.65217819105,16706.136631043002,10971.465483402246,6791.016133196725,9211.407411227601,8782.988553197374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,12,12,12,12,12,12,2,6788.549805588725,1,1,0,1,1,0,0,0,1,27.536821,53.965015
817,878,Ibiza,423.143,0.0,0,0,18030.030251050815,7989.522652682833,6895.563552712312,6747.320341289334,8776.644193080214,12283.902500960705,15188.093234034985,10100.869004269045,13440.667115447735,9255.835834018608,7884.459181600713,6398.614344889887,12223.243371510709,10461.877321545715,13875.285688619491,13926.502295011642,13205.1051076614,7869.4393420479355,8313.909012845766,7655.0007607645275,11220.852579123883,9055.25189195912,6344.095657262036,6311.471258287374,6606.7386953110035,7352.492660347041,6926.617862494856,7178.79972909706,16010.666068433526,11825.233256719835,6923.8150496668895,9132.05817120244,9090.408285977757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,0,6899.329541575051,0,0,0,0,0,0,0,0,0,27.543602,53.969098
818,880,Моко-локо,151.772,0.0,0,1,11103.244185519377,4065.914484158344,2339.371475643433,1539.4619209194127,9575.755935321451,6383.563424404357,8269.160738378376,3782.894988057449,6588.763794417097,12629.733077142573,10882.81871254818,4725.816450481436,13452.122235929695,11706.334362447215,8175.056044107427,15008.010224621807,17246.106351581882,6156.464333643107,7107.522275188778,723.3903625891351,4409.300452896025,2464.227905634644,6133.748249688652,6059.4473545932815,7899.997081648829,5834.301098366763,4347.359329458174,6629.819956380971,10547.050804792545,15640.533887361888,4328.237985580029,3673.3735184140687,6755.08077085815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,15,15,15,15,15,13,10,4152.183189527392,0,1,0,0,0,0,0,0,1,27.592706,53.925895
819,882,Doner King,252.21,4.099999904632568,444,147,11223.996017299187,4030.478745693644,2285.112220621595,1481.413651313319,9488.543622804144,6492.736304525826,8384.956400377761,3896.5612202986676,6697.586008123457,12521.43940110441,10774.950959627118,4641.38915487284,13369.432512729525,11619.689550926592,8282.78261427063,14930.014135339037,17136.13367627981,6089.684530386106,7038.725149567272,841.8330452760288,4513.099221155698,2582.253791333045,6040.602837427167,5966.241998430966,7799.496160273107,5760.504617224491,4277.3016358109735,6546.0701787365615,10652.898227388554,15531.47245392671,4258.264965734747,3694.3412369185494,6706.658887693872,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,15,15,15,15,16,16,11,4082.998838480595,1,1,0,1,0,0,0,0,1,27.591666,53.926353
820,883,Papa John's Pizza,200.111,4.0,127,41,11148.860789547636,4061.011594554527,2326.9358492774763,1525.2155140245727,9550.352512264337,6418.752723346473,8314.069151188216,3820.328222973239,6632.162885677555,12594.866327845079,10848.150918075882,4701.487158635657,13428.668325451668,11681.191797263526,8209.553572867795,14986.529426697083,17210.431549235953,6139.451932039615,7089.723867779021,768.6299970665401,4451.415248350641,2504.032102576515,6105.73141100015,6031.402685635173,7868.740018191008,5814.428610705869,4328.934773121953,6605.83908216862,10580.658686838984,15605.302141094613,4309.846381876026,3689.008452164172,6745.349016275777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,11,11,11,11,11,11,10,4134.097627468874,1,1,0,0,0,0,0,0,1,27.592359,53.926142
821,884,Yummy Coffee to Go,234.247,0.0,0,0,11480.731409936976,3937.6610621994696,2159.5643679349214,1357.892771577856,9280.587033648892,6745.499824928787,8628.015231052075,4157.079049307724,6923.217264572732,12272.228926422404,10526.64508429305,4441.91191540552,13169.83419374343,11412.416306758047,8532.839841254052,14739.698914177936,16883.708379649186,5925.7614716514845,6869.777245618954,1098.5057141176765,4727.84932025108,2849.292719175358,5821.9877663204725,5747.547655970499,7565.601621824593,5582.1104285503625,4108.863102780206,6346.348165706694,10899.463509682266,15280.729426709124,4090.0443838440247,3726.1651755475423,6581.172161570111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,3,3916.826244874318,1,0,0,0,0,0,0,0,0,27.589307,53.92708
822,885,Шаурма Гуру,124.29,3.700000047683716,89,33,11089.501871994626,4055.396456713809,2331.511872298523,1532.3837235731296,9573.068618699888,6381.202361348182,8254.010410601519,3779.1412971471304,6572.47688364252,12631.997147808284,10884.96907953186,4722.688119616841,13448.53116225203,11703.516616298693,8173.097694827609,15003.55099579456,17248.854299265702,6150.212752035951,7101.572617002007,708.7154345023732,4392.4669748602255,2458.826359403822,6132.341305211316,6058.055105292057,7900.23777360586,5829.214069490998,4341.706625923274,6626.503589178543,10545.60219703854,15643.012297321127,4322.572432134089,3657.5479083389564,6746.125425133474,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,10,4146.398854013021,0,0,0,0,0,0,0,0,1,27.592748,53.92572
823,886,Мини кафе,133.353,3.799999952316284,3,0,10773.304382381919,4308.238451930033,2635.2297935838105,1851.8112128733067,9928.420841850746,5997.508321124022,7972.241968189489,3392.2979414738775,6331.006812185644,13015.860728110392,11268.51102880925,5075.614447871656,13795.14677173698,12057.48259975999,7790.702211554822,15341.064174050576,17633.999541552403,6468.5952195523305,7423.255290536585,476.8297762051088,4180.9455267584735,2071.4779323866555,6498.278027420317,6424.111583977287,8275.950927778236,6161.854576716059,4669.054816347232,6976.89587368662,10165.132518902714,16027.464983356918,4649.7910832995185,3760.080026274573,7023.751179797702,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,3,4472.422801746228,0,0,0,0,0,0,0,0,0,27.59623,53.925702
824,887,Пирамида,337.897,4.300000190734863,58,22,10550.414903095272,4821.425593091681,3170.7848123810345,2390.6374742110766,10465.532155242567,5493.601239123531,7828.478297905423,2910.276540828842,6270.903412896912,13522.349475083347,11776.167889948572,5613.134580025077,14334.050882817433,12595.026449881376,7281.950847471647,15880.275959751034,18135.327839747097,7005.60775137387,7960.803089736718,771.5985239728784,4191.894064581011,1631.0335934050104,7030.471596662387,6956.225198835638,8799.202214453217,6700.916272844985,5207.758752934293,7515.1006888900165,9651.0591427598,16531.695232590635,5188.483501105551,4168.096684831625,7546.3779547955055,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,12,12,12,12,13,3,5011.0056468603625,0,0,0,0,0,0,0,0,0,27.600504,53.928275
825,888,Lavazza,337.897,0.0,0,0,10550.414903095272,4821.425593091681,3170.7848123810345,2390.6374742110766,10465.532155242567,5493.601239123531,7828.478297905423,2910.276540828842,6270.903412896912,13522.349475083347,11776.167889948572,5613.134580025077,14334.050882817433,12595.026449881376,7281.950847471647,15880.275959751034,18135.327839747097,7005.60775137387,7960.803089736718,771.5985239728784,4191.894064581011,1631.0335934050104,7030.471596662387,6956.225198835638,8799.202214453217,6700.916272844985,5207.758752934293,7515.1006888900165,9651.0591427598,16531.695232590635,5188.483501105551,4168.096684831625,7546.3779547955055,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,0,3,5011.0056468603625,1,0,0,0,0,0,0,0,0,27.600504,53.928275
826,889,Брусничная,337.897,4.099999904632568,50,15,10550.414903095272,4821.425593091681,3170.7848123810345,2390.6374742110766,10465.532155242567,5493.601239123531,7828.478297905423,2910.276540828842,6270.903412896912,13522.349475083347,11776.167889948572,5613.134580025077,14334.050882817433,12595.026449881376,7281.950847471647,15880.275959751034,18135.327839747097,7005.60775137387,7960.803089736718,771.5985239728784,4191.894064581011,1631.0335934050104,7030.471596662387,6956.225198835638,8799.202214453217,6700.916272844985,5207.758752934293,7515.1006888900165,9651.0591427598,16531.695232590635,5188.483501105551,4168.096684831625,7546.3779547955055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,8,8,8,0,3,5011.0056468603625,1,0,0,0,0,0,0,0,0,27.600504,53.928275
827,890,Кафе,357.149,4.099999904632568,16,5,10532.273615565098,4829.250932758316,3181.7277851407816,2402.6795876465085,10479.25264375652,5476.642517641708,7811.5602016660205,2892.3743025242948,6255.69542492082,13538.978301217265,11792.729040432523,5626.7217182089835,14347.070705619513,12608.627155360706,7265.270346798465,15892.60859151589,18152.212996097736,7016.826658174332,7972.185615611891,772.9449767092879,4178.636693609523,1612.1836626722559,7045.072951531868,6970.836610167174,8814.745213511116,6713.067080957982,5219.661858521003,7528.466323663149,9634.709803816893,16548.444101856832,5200.380211241382,4169.024361853317,7555.127667894225,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,3,5022.844666637933,0,0,0,0,0,0,0,0,0,27.600664,53.928206
